"country","iso","year","exports","region","exports_share_percent_gdp","bri_dummy","oil_price","average_ng_price","average_coal_price","gdp","connectivity_index","resource_rents","trade_share_gdp","covid_19","investment_stock","bri_investment_stock","time"
"Senegal","SEN",2013,432643000,"Sub-Saharan Africa",2.28685753811103,0,4.79345427860183,9.66938714846981,86.1890384615385,1372.66577931902,2.57429741745822,0.0363878914419591,60.6267663596737,0,0,0,9
"Senegal","SEN",2014,452338000,"Sub-Saharan Africa",2.28485215831262,0,4.68372679604563,10.3293043062448,76.3807692307692,1396.65733855586,2.63004440472173,0.0429857912705749,58.4425289760992,0,0,0,10
"Senegal","SEN",2015,356117000,"Sub-Saharan Africa",2.00349747083498,0,4.04662006358545,6.30535954301075,59.7940384615384,1219.24941513302,2.72340909929644,0.026646435266579,58.1103376742017,0,0,0,11
"Senegal","SEN",2016,275811000,"Sub-Saharan Africa",1.44856338589552,0,3.85355969385682,4.43687319065343,65.3691257861635,1269.90329385985,2.78015784087492,0.0121199275371402,54.1081692072139,0,0,0,12
"Senegal","SEN",2017,440575000,"Sub-Saharan Africa",2.09831944040484,0,4.04689160314432,5.09512962675765,91.5104134615385,1361.70197218375,2.81114280163157,0.0138580707364548,57.7052798455617,0,0,0,13
"Senegal","SEN",2018,563930000,"Sub-Saharan Africa",2.4394918162178,0,4.29725633055719,6.04922391956162,101.327057692308,1458.06909258145,2.94771096312076,0.0189993036975447,61.7898394793183,0,0,0,14
"Senegal","SEN",2019,822597000,"Sub-Saharan Africa",3.5295179607183,0,4.17442925076913,5.94466953577337,74.85525,1430.14825900162,2.81243403647909,0.0120623373053355,62.8307975904273,0,0,0,15
"Senegal","SEN",2020,623192000,"Sub-Saharan Africa",2.50168357639532,0,3.73381329834217,4.80842897022332,60.7767916666667,1471.83096170711,2.81685789218181,0,56.0927530181622,1,0,0,16
"Seychelles","SYC",2006,137857000,"Sub-Saharan Africa",13.5630192407615,0,4.42641369296762,6.63830839019851,60.6080769230769,12014.3998729502,1.69454744620921,0,184.897604036644,0,0,0,2
"Seychelles","SYC",2008,11000,"Sub-Saharan Africa",0.00113730403410954,0,4.76139812446382,10.5482546267576,147.673653846154,11122.8620677142,1.82066719681568,0,213.519266426151,0,0,0,4
"Seychelles","SYC",2010,18000,"Sub-Saharan Africa",0.00185579154207604,0,4.54704699396286,7.40939050868486,98.8524528301887,10804.6844747547,2.13124163635305,0,201.880604015378,0,0,0,6
"Seychelles","SYC",2011,14168000,"Sub-Saharan Africa",1.32929681721734,0,4.85209904662356,9.22930882961125,123.48,12189.0951601357,2.02407826458499,0,207.157063504092,0,0,0,7
"Seychelles","SYC",2012,51000,"Sub-Saharan Africa",0.00481029459351229,0,4.8353309621762,9.7481680366005,98.9996153846154,12006.68296237,2.16812955758395,0,216.483181811291,0,0,0,8
"Seychelles","SYC",2013,293000,"Sub-Saharan Africa",0.0220606348261572,0,4.79345427860183,9.66938714846981,86.1890384615385,14765.6739800428,2.20383828481127,0,182.810905549125,0,0,0,9
"Seychelles","SYC",2014,74000,"Sub-Saharan Africa",0.00551001993570172,0,4.68372679604563,10.3293043062448,76.3807692307692,14700.3343408386,2.20390352018064,0,187.257147560637,0,0,0,10
"Seychelles","SYC",2015,75000,"Sub-Saharan Africa",0.00544466564725342,0,4.04662006358545,6.30535954301075,59.7940384615384,14745.3414620288,2.16993161987968,0,167.208140746594,0,0,0,11
"Seychelles","SYC",2016,2486000,"Sub-Saharan Africa",0.174254156082735,0,3.85355969385682,4.43687319065343,65.3691257861635,15068.6203494184,2.24021546392204,0,173.683897463877,0,0,0,12
"Seychelles","SYC",2017,1927000,"Sub-Saharan Africa",0.12640319349071,0,4.04689160314432,5.09512962675765,91.5104134615385,15945.2649266263,2.10675342489861,0,188.883225299172,0,0,0,13
"Seychelles","SYC",2018,4929000,"Sub-Saharan Africa",0.310780077589843,0,4.29725633055719,6.04922391956162,101.327057692308,15994.8198615534,2.07445033364883,0,186.869306617992,0,0,0,14
"Seychelles","SYC",2019,12899000,"Sub-Saharan Africa",0.815679837150724,0,4.17442925076913,5.94466953577337,74.85525,16213.4807569248,2.30006840761639,0,178.658251098466,0,0,0,15
"Seychelles","SYC",2020,19517000,"Sub-Saharan Africa",1.73494083004611,0,3.73381329834217,4.80842897022332,60.7767916666667,10764.4204224611,2.34731841694189,0,175.099174439798,1,0,0,16
"Sierra Leone","SLE",2014,36000,"Sub-Saharan Africa",0.00071782387160494,0,4.68372679604563,10.3293043062448,76.3807692307692,714.699795733977,2.29735440866559,0,83.1857952601291,0,0,0,10
"Sierra Leone","SLE",2015,96000,"Sub-Saharan Africa",0.00227556964715691,0,4.04662006358545,6.30535954301075,59.7940384615384,588.228862794816,2.32715766811679,0,66.8026117984293,0,0,0,11
"Sierra Leone","SLE",2016,0,"Sub-Saharan Africa",0,0,3.85355969385682,4.43687319065343,65.3691257861635,501.415165523953,2.11225859340631,0,79.4160025693785,0,0,0,12
"Sierra Leone","SLE",2017,291000,"Sub-Saharan Africa",0.0077816267526017,0,4.04689160314432,5.09512962675765,91.5104134615385,496.682294873131,2.05758559462399,0,74.4878297732032,0,0,0,13
"Sierra Leone","SLE",2018,291000,"Sub-Saharan Africa",0.00712342283285412,0,4.29725633055719,6.04922391956162,101.327057692308,533.991533265984,2.18108281073163,0,56.6958306351663,0,0,0,14
"Sierra Leone","SLE",2019,2641000,"Sub-Saharan Africa",0.0640749788519665,0,4.17442925076913,5.94466953577337,74.85525,521.754836722241,1.95962053815976,0,56.1906504048883,0,0,0,15
"Sierra Leone","SLE",2020,14000,"Sub-Saharan Africa",0.00036222332734127,0,3.73381329834217,4.80842897022332,60.7767916666667,509.376593987322,1.93183408909132,0,51.5579377492233,1,0,0,16
"Singapore","SGP",2006,34401972000,"East Asia & Pacific",23.1459904567605,0,4.42641369296762,6.63830839019851,60.6080769230769,33769.1541633501,4.40159896946826,0,425.363399543019,0,0,0,2
"Singapore","SGP",2007,40269047000,"East Asia & Pacific",22.2552309714863,0,4.50378389936413,7.23011011166253,86.7851923076923,39432.9383493761,4.43662063309061,0,394.288471919078,0,0,0,3
"Singapore","SGP",2008,61291265000,"East Asia & Pacific",31.6567512376725,0,4.76139812446382,10.5482546267576,147.673653846154,40007.469261214,4.45970973206001,0,437.326714891057,0,0,0,4
"Singapore","SGP",2009,40252370000,"East Asia & Pacific",20.7323698460841,0,4.30943394623598,6.55813818238213,74.3888461538461,38927.2068817715,4.5027944174376,0,358.192811828842,0,1.12282994180127,0,5
"Singapore","SGP",2010,37592868000,"East Asia & Pacific",15.6761452816242,0,4.54704699396286,7.40939050868486,98.8524528301887,47236.9602345421,4.72526599619486,0,369.685555787646,0,0,0,6
"Singapore","SGP",2011,54963808000,"East Asia & Pacific",19.6755246288576,0,4.85209904662356,9.22930882961125,123.48,53890.4287270504,4.54101208758675,0,379.098631377539,0,0,0,7
"Singapore","SGP",2012,73635060000,"East Asia & Pacific",24.953659384902,0,4.8353309621762,9.7481680366005,98.9996153846154,55546.4885386921,4.51955651181554,0,369.212965787665,0,0,0,8
"Singapore","SGP",2013,69510736000,"East Asia & Pacific",22.5995053286263,0,4.79345427860183,9.66938714846981,86.1890384615385,56967.4257940383,4.5435297232607,0,367.041780049019,0,0,0,9
"Singapore","SGP",2014,66408358000,"East Asia & Pacific",21.0919847984662,0,4.68372679604563,10.3293043062448,76.3807692307692,57562.5307937678,4.59541367790137,0,360.467319166237,0,0,0,10
"Singapore","SGP",2015,42288239000,"East Asia & Pacific",13.7297629078313,0,4.04662006358545,6.30535954301075,59.7940384615384,55646.6187469505,4.58825939063302,0,329.471398940262,0,0,0,11
"Singapore","SGP",2016,36359802000,"East Asia & Pacific",11.4065026046149,0,3.85355969385682,4.43687319065343,65.3691257861635,56848.1753918367,4.60052648962114,0,303.318352066729,0,0,0,12
"Singapore","SGP",2017,46259530000,"East Asia & Pacific",13.4734761615903,1,4.04689160314432,5.09512962675765,91.5104134615385,61176.4563611565,4.59403755113097,0,315.739321527621,0,0,0,13
"Singapore","SGP",2018,52631473000,"East Asia & Pacific",13.9984194754773,1,4.29725633055719,6.04922391956162,101.327057692308,66679.0464899752,4.69828335397661,0,325.34228814694,0,0,0,14
"Singapore","SGP",2019,46192359000,"East Asia & Pacific",12.3381539701585,1,4.17442925076913,5.94466953577337,74.85525,65640.7079484985,4.67962928654987,0,323.517605315291,0,0,0,15
"Singapore","SGP",2020,27765004000,"East Asia & Pacific",8.16621420455817,1,3.73381329834217,4.80842897022332,60.7767916666667,59797.7521801188,4.70488431511269,0,320.563513771917,1,0,0,16
"Slovenia","SVN",2006,80066000,"Europe & Central Asia",0.202796050414579,0,4.42641369296762,6.63830839019851,60.6080769230769,19672.9655554146,2.65699108950226,0.0765548146817796,129.788393459099,0,0,0,2
"Slovenia","SVN",2007,151491000,"Europe & Central Asia",0.315564353281867,0,4.50378389936413,7.23011011166253,86.7851923076923,23787.6465566688,2.63722742989097,0.105726347984684,137.127148234266,0,0,0,3
"Slovenia","SVN",2008,457970000,"Europe & Central Asia",0.824391205667461,0,4.76139812446382,10.5482546267576,147.673653846154,27483.3371698569,2.8372792146143,0.268871453107626,134.73152161893,0,0,0,4
"Slovenia","SVN",2009,326179000,"Europe & Central Asia",0.647590999700537,0,4.30943394623598,6.55813818238213,74.3888461538461,24694.2304876707,2.73760412112472,0.0869104095501664,113.121871683813,0,0,0,5
"Slovenia","SVN",2010,497313000,"Europe & Central Asia",1.03259985115715,0,4.54704699396286,7.40939050868486,98.8524528301887,23509.5431355463,3.5377144967588,0.177266261490731,127.491480632624,0,0,0,6
"Slovenia","SVN",2011,764085000,"Europe & Central Asia",1.4831888380632,0,4.85209904662356,9.22930882961125,123.48,25095.1322896197,2.97565562309709,0.20568104312009,139.277906278572,0,0,0,7
"Slovenia","SVN",2012,949311000,"Europe & Central Asia",2.03800274096869,0,4.8353309621762,9.7481680366005,98.9996153846154,22643.1002515007,2.92636045123317,0.0896773500529769,142.384430845304,0,0,0,8
"Slovenia","SVN",2013,1215989000,"Europe & Central Asia",2.51227551022612,0,4.79345427860183,9.66938714846981,86.1890384615385,23496.602499332,3.01546807479873,0.0445887537224637,143.75635401147,0,0,0,9
"Slovenia","SVN",2014,1322685000,"Europe & Central Asia",2.64904236671985,0,4.68372679604563,10.3293043062448,76.3807692307692,24214.9220717273,3.06685741101192,0.0267382037412615,145.549750211855,0,0,0,10
"Slovenia","SVN",2015,963874000,"Europe & Central Asia",2.23687658708458,0,4.04662006358545,6.30535954301075,59.7940384615384,20881.7669299329,3.24169762417232,0.020236442530516,146.295856696074,0,0,0,11
"Slovenia","SVN",2016,834610000,"Europe & Central Asia",1.86562003249803,0,3.85355969385682,4.43687319065343,65.3691257861635,21663.643413767,3.38965902776041,0.0238091988555422,146.657774528668,0,0,0,12
"Slovenia","SVN",2017,1107622000,"Europe & Central Asia",2.28521345580245,0,4.04689160314432,5.09512962675765,91.5104134615385,23455.9447259222,3.47025767581704,0.0296175828441969,157.27443872417,0,0,0,13
"Slovenia","SVN",2018,1412094000,"Europe & Central Asia",2.60836450527998,0,4.29725633055719,6.04922391956162,101.327057692308,26104.1027889949,3.45214443047629,0.032123415380297,161.185074675484,0,0,0,14
"Slovenia","SVN",2019,1517725000,"Europe & Central Asia",2.80132233642272,0,4.17442925076913,5.94466953577337,74.85525,25942.9547741436,3.42285591315975,0.0222633976983531,159.276322633948,0,0,0,15
"Slovenia","SVN",2020,761551000,"Europe & Central Asia",1.42107958232659,0,3.73381329834217,4.80842897022332,60.7767916666667,25517.33066526,3.56348396544059,0,146.540910932224,1,0,0,16
"Solomon Islands","SLB",2006,7000,"East Asia & Pacific",0.00129949987801903,0,4.42641369296762,6.63830839019851,60.6080769230769,1119.6932966279,1.72827420014131,0,79.7755550134179,0,0,0,2
