Series Name,Series Code,Country Name,Country Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Jamaica,JAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Japan,JPN,0.000388529249770362,3.26139739644631E-05,3.10499049436202E-05,0.000570345011815544,0.000375122890063337,0.000458448018789765,0.000733098788467907,0.00171223153524425,0.000479914012192658,0.000830289018312485,0.00114228910747328,0.000690610495709069,0.000682117607578204,0.000617051778728246,0.000360436848112205,0.000368075903406466,0.00051244249810162,0.000429132436083899,0.000306361403801346,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Jordan,JOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Kazakhstan,KAZ,1.65714577128223,0.818717979483317,0.727715269469291,2.86105462914932,1.88964159427093,1.56896881805909,1.50259169092245,4.78123578913555,1.78577331317361,2.4722664543228,2.51990388789938,1.1846334678764,0.548920133875929,0.519309581581425,0.533517359631269,0.819866845355086,1.02043513880376,1.0530535406383,0.792582394242329,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Kiribati,KIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,"Korea, Rep.",KOR,0.00699496204571908,0.000474243134953508,0.000410399564499348,0.00745585784241013,0.00371369466495666,0.00353829837110291,0.00564536373796218,0.0157036014981887,0.00492752854047859,0.00667829039562738,0.00868148517178701,0.00482835576077833,0.00284222166982914,0.00204203262667763,0.00114934026915911,0.00123592637861875,0.00136546417590531,0.00122258398927644,0.000937639103008652,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Kosovo,XKX,0.472343578026734,0.164923449493178,0.162249898427461,1.09287209102194,0.781045355904367,0.799925402429721,1.09315752809236,3.17661949143493,1.05840618116644,1.95419903766639,2.02744033761086,0.870615900614783,0.423662979686921,0.2870498120649,0.233798313375149,0.269289376782617,0.286950028039717,0.291792701718942,0.214104704226203,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Kuwait,KWT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Kyrgyz Republic,KGZ,0.115381898365272,0.0373102495863072,0.0297978381491042,0.268508179339766,0.115258430072624,0.100697064827115,0.151623048836008,0.429060701549065,0.17566545458352,0.307812790926687,0.428188826942154,0.246596781470527,0.145149016950568,0.152901877143812,0.12721823587998,0.127140332722029,0.151288499392295,0.201203508811925,0.144123868689955,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Lao PDR,LAO,0.102058011632993,0.064646536205574,0.0484836353618777,0.294681960772214,0.188517482761513,0.166295119339749,0.427165122886756,0.558564351941931,0.218253980201755,0.400825242030635,0.45618282886343,0.232669524440401,..,..,..,..,..,..,..,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Latvia,LVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,Lebanon,LBN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
