Series Name,Series Code,Country Name,Country Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,Afghanistan,AFG,..,0.0321245558043524,0.0115705359126356,0.0103895380484067,0.0126381416579317,0.0148917470496534,0.0155056628971892,0.0169940719018454,0.0114045372234545,0.0343921556870659,0.067987611615379,0.0583788012581106,0.0431043064546898,0.0440778563089162,0.0397543817211093,0.0286066618957396,0.0305972755361812,0.0425745832817803,0.0306807528024057,..
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,Albania,ALB,0.0418867906890572,0.0293623740833124,0.0247926353159977,0.0170802267009623,0.0157767963443909,0.027384623689268,0.00824453730516166,0.0313678564906814,0.0289650221033628,0.00762859737867537,0.0107794681154291,0.0201441406602045,0.0208437415734593,0.0245111230959871,0.0214776528963928,0.0165112673466783,0.0257646684924479,0.0284076026495559,0.0219985321692291,..
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,Algeria,DZA,4.15214785779857,3.33601286716145,3.05954164630908,2.71743615119297,3.26205753123029,3.57883637637782,3.53438389814832,3.31281095079322,3.61323106718535,2.586460975444,3.49352531957955,3.59513144872142,3.74896496874998,3.42175562986784,2.76528362795645,1.76186908088454,1.90445756686784,2.71519024485412,1.89771996691423,..
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,American Samoa,ASM,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,Angola,AGO,0.175657498292473,0.115982373844156,0.118445217317256,0.114388176254224,0.0766751503474329,0.0785685484284245,0.0885134800475921,0.065972024947952,0.0788538169698183,0.0862858946390075,0.1198002487078,0.107606086216639,0.113620886744109,0.0834171073975247,0.0615661491596535,0.0851872297731689,0.186031596287628,0.777517066490027,0.72307945846287,..
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,Antigua and Barbuda,ATG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,Argentina,ARG,0.281061238074976,0.725729338315105,0.622994288209888,0.558046855651865,0.611986331173555,0.656636693530473,0.545319593237213,0.49475162062342,0.539895491995421,0.3509277473437,0.419481246711349,0.453971732311217,0.44264541900455,0.340075163448213,0.193167102796586,0.137954537726041,0.174177317313917,0.379366357609044,0.344565692508551,..
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,Armenia,ARM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,Aruba,ABW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,Australia,AUS,0.264647634353074,0.234816721164363,0.260906148989078,0.263254653846149,0.270237084253875,0.301830423107438,0.297929799311202,0.293955362852726,0.376795044009661,0.303571021595864,0.338182600634841,0.341825018798166,0.321953492801909,0.434860868618521,0.63789350191729,0.576892048625618,0.693519468779271,1.33910351652807,1.20224282535095,..
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,Austria,AUT,0.0480630803381603,0.0374951128862727,0.0370541415155048,0.0266853085609426,0.023157826767644,0.0463789483106242,0.0441630168745464,0.0505826027921153,0.0478025004934262,0.0395153069544894,0.0540518952476714,0.0642874081644708,0.0472231128645088,0.0302828416386498,0.0231136847964793,0.0130484520324176,0.0204048346830833,0.0227221674150063,0.0133638184014691,..
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,Azerbaijan,AZE,4.89613995927514,3.32697496041394,3.10813652832405,2.56662186242734,1.66007979599397,2.35468847344725,2.80219589998841,4.12306645708553,3.82459162998374,2.7187466529133,3.28480110711981,3.50743253635889,3.2050772233514,2.48918410304038,2.41298510074134,2.04366334561283,2.89523916491084,3.77273748321603,3.57154866144379,..
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,"Bahamas, The",BHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,Bahrain,BHR,2.79671254088504,2.19765662619655,2.0084023313724,1.76891579415294,2.52094512219729,2.9972596671877,3.01243420233263,3.20701697920704,3.4306714442501,2.60453901138507,3.85259536322021,4.07286267800762,4.25622351775748,4.01633557178944,2.68135285318659,1.37994477470439,1.42037245708419,1.97186161750015,1.64830950853428,..
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,Bangladesh,BGD,0.392023478384483,0.485983387670593,0.476685902975857,0.49197110958051,0.716023462080524,0.991582538927896,0.695594891019355,0.586127251525732,0.823832444325316,0.614907996047503,1.09049709150294,1.11336484472503,0.803644710949146,0.810156816103188,0.685135827138387,0.355536072768353,0.376921762145718,0.473864687050056,0.343833421562199,..
